Date : 2022-07-11 13:50:59
Directory : /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme
Total : 229 files,  26644 codes, 2493 comments, 2607 blanks, all 31744 lines

Languages
+--------------------+------------+------------+------------+------------+------------+
| language           | files      | code       | comment    | blank      | total      |
| budgetme_mobileapp/packages/gsheet_to_arb/example/lib/l10n                                                                                                                     |          8 |        458 |         53 |         55 |        566 |
| budgetme_mobileapp/packages/gsheet_to_arb/example/test                                                                                                                         |          1 |          8 |          5 |          3 |         16 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib                                                                                                                                  |         19 |      1,545 |        137 |        382 |      2,064 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src                                                                                                                              |         18 |      1,540 |        132 |        379 |      2,051 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src/arb                                                                                                                          |          2 |        138 |         11 |         35 |        184 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src/config                                                                                                                       |          3 |        360 |         32 |         95 |        487 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src/dart                                                                                                                         |          3 |        363 |         41 |         83 |        487 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src/gsheet                                                                                                                       |          1 |         98 |          4 |         28 |        130 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src/parser                                                                                                                       |          4 |        341 |         26 |         74 |        441 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src/utils                                                                                                                        |          3 |        187 |         14 |         47 |        248 |
| budgetme_mobileapp/packages/gsheet_to_arb/test                                                                                                                                 |          2 |         15 |         23 |          8 |         46 |
| budgetme_mobileapp/packages/gsheet_to_arb/test/arb                                                                                                                             |          1 |          8 |         18 |          4 |         30 |
| budgetme_mobileapp/packages/intl_generator                                                                                                                                     |         43 |      3,237 |        847 |        633 |      4,717 |
| budgetme_mobileapp/packages/intl_generator/bin                                                                                                                                 |          4 |        325 |         66 |         43 |        434 |
| budgetme_mobileapp/packages/intl_generator/lib                                                                                                                                 |          7 |      1,518 |        576 |        309 |      2,403 |
| budgetme_mobileapp/packages/intl_generator/lib/src                                                                                                                             |          5 |        787 |        299 |        161 |      1,247 |
| budgetme_mobileapp/packages/intl_generator/test                                                                                                                                |         29 |      1,324 |        205 |        258 |      1,787 |
| budgetme_mobileapp/packages/intl_generator/test/message_extraction                                                                                                             |         18 |      1,102 |        144 |        194 |      1,440 |
| budgetme_mobileapp/packages/intl_generator/test/two_components                                                                                                                 |          9 |        159 |         43 |         53 |        255 |
| budgetme_mobileapp/scripts                                                                                                                                                     |          2 |         49 |         17 |         25 |         91 |
| budgetme_website                                                                                                                                                               |         40 |      9,098 |        196 |        406 |      9,700 |
| budgetme_website/build                                                                                                                                                         |          2 |      2,814 |        177 |        298 |      3,289 |
| budgetme_website/src                                                                                                                                                           |         27 |        824 |          7 |         74 |        905 |
| budgetme_website/src/lib                                                                                                                                                       |         17 |        576 |          4 |         47 |        627 |
| budgetme_website/src/lib/components                                                                                                                                            |         17 |        576 |          4 |         47 |        627 |
| budgetme_website/src/lib/components/AboutPage                                                                                                                                  |          1 |         29 |          0 |          2 |         31 |
| budgetme_website/src/lib/components/HomePage                                                                                                                                   |          1 |         33 |          0 |          2 |         35 |
| budgetme_website/src/lib/components/PrivacyPolicyPage                                                                                                                          |          1 |         34 |          0 |          4 |         38 |
| budgetme_website/src/lib/components/SupportPage                                                                                                                                |          4 |        134 |          0 |         11 |        145 |
| budgetme_website/src/routes                                                                                                                                                    |          5 |        188 |          0 |         11 |        199 |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+

Files
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+--------------------+------------+------------+------------+------------+
| filename                                                                                                                                                                       | language           | code       | comment    | blank      | total      |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+--------------------+------------+------------+------------+------------+
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/README.md                                                                                                      | Markdown           |         28 |         34 |         26 |         88 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/_config.yml                                                                                 | YAML               |          1 |          0 |          0 |          1 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/build.gradle                                                                    | Groovy             |         59 |          3 |         13 |         75 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/google-services.json                                                            | JSON               |         46 |          0 |          0 |         46 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/debug/AndroidManifest.xml                                                   | XML                |          5 |          3 |          1 |          9 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/main/AndroidManifest.xml                                                    | XML                |         30 |          6 |          1 |         37 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/main/res/drawable-v21/launch_background.xml                                 | XML                |          4 |          7 |          2 |         13 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/main/res/drawable/launch_background.xml                                     | XML                |          4 |          7 |          2 |         13 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/main/res/values-night/styles.xml                                            | XML                |          9 |          9 |          1 |         19 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/main/res/values/styles.xml                                                  | XML                |          9 |          9 |          1 |         19 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/profile/AndroidManifest.xml                                                 | XML                |          4 |          3 |          1 |          8 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/build.gradle                                                                        | Groovy             |         30 |          0 |          5 |         35 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/gradle.properties                                                                   | Properties         |          3 |          0 |          1 |          4 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/gradle/wrapper/gradle-wrapper.properties                                            | Properties         |          5 |          1 |          1 |          7 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/settings.gradle                                                                     | Groovy             |          8 |          0 |          4 |         12 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/AppDelegate.swift                                                                | Swift              |         15 |          0 |          4 |         19 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/Assets.xcassets/AppIcon.appiconset/Contents.json                                 | JSON               |        122 |          0 |          1 |        123 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/Assets.xcassets/LaunchImage.imageset/Contents.json                               | JSON               |         23 |          0 |          1 |         24 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/Assets.xcassets/LaunchImage.imageset/README.md                                   | Markdown           |          3 |          0 |          2 |          5 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/Base.lproj/LaunchScreen.storyboard                                               | XML                |         36 |          1 |          1 |         38 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/Base.lproj/Main.storyboard                                                       | XML                |         28 |          1 |          1 |         30 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/Runner-Bridging-Header.h                                                         | C++                |          1 |          0 |          1 |          2 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/firebase_app_id_file.json                                                               | JSON               |          7 |          0 |          0 |          7 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/l10n.yaml                                                                                   | YAML               |          3 |          0 |          1 |          4 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/firebase_options.dart                                                                   | Dart               |         53 |         29 |          6 |         88 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_messages_ar.arb                                                               | JSON               |        404 |          0 |          1 |        405 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_messages_de.arb                                                               | JSON               |        404 |          0 |          1 |        405 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_messages_en.arb                                                               | JSON               |        404 |          0 |          1 |        405 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_messages_es.arb                                                               | JSON               |        404 |          0 |          1 |        405 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_messages_fr.arb                                                               | JSON               |        404 |          0 |          1 |        405 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_messages_he.arb                                                               | JSON               |        404 |          0 |          1 |        405 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_messages_ja.arb                                                               | JSON               |        404 |          0 |          1 |        405 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_messages_ko.arb                                                               | JSON               |        404 |          0 |          1 |        405 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_messages_pt.arb                                                               | JSON               |        404 |          0 |          1 |        405 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_messages_ru.arb                                                               | JSON               |        404 |          0 |          1 |        405 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_messages_zh.arb                                                               | JSON               |        404 |          0 |          1 |        405 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_all.dart                                                                  | Dart               |         84 |         11 |         10 |        105 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_ar.dart                                                                   | Dart               |         80 |          9 |         14 |        103 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_de.dart                                                                   | Dart               |         80 |          9 |         14 |        103 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_en.dart                                                                   | Dart               |         80 |          9 |         14 |        103 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_es.dart                                                                   | Dart               |         80 |          9 |         14 |        103 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_fr.dart                                                                   | Dart               |         80 |          9 |         14 |        103 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_he.dart                                                                   | Dart               |         80 |          9 |         14 |        103 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_ja.dart                                                                   | Dart               |         80 |          9 |         14 |        103 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_ko.dart                                                                   | Dart               |         80 |          9 |         14 |        103 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_messages.dart                                                             | Dart               |         78 |          9 |         12 |         99 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_messages_ar.dart                                                          | Dart               |         78 |          9 |         12 |         99 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_messages_en.dart                                                          | Dart               |         78 |          9 |         12 |         99 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_pt.dart                                                                   | Dart               |         80 |          9 |         14 |        103 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_ru.dart                                                                   | Dart               |         80 |          9 |         14 |        103 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_zh.dart                                                                   | Dart               |         80 |          9 |         14 |        103 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/main.dart                                                                               | Dart               |        114 |         18 |         17 |        149 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/constants.dart                                                               | Dart               |         77 |         18 |         24 |        119 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/extensions.dart                                                              | Dart               |          5 |          0 |          1 |          6 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/themes/dark_theme/dark_color_palette.dart                                    | Dart               |        122 |         17 |         13 |        152 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/themes/dark_theme/dark_theme.dart                                            | Dart               |        141 |         18 |          4 |        163 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/themes/light_theme/light_color_palette.dart                                  | Dart               |        122 |         17 |         13 |        152 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/themes/light_theme/light_theme.dart                                          | Dart               |        140 |         18 |          4 |        162 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/themes/text_theme.dart                                                       | Dart               |        107 |         17 |          6 |        130 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/lang/budgetme_localizations.dart                                                    | Dart               |        272 |         14 |         76 |        362 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/lang/budgetme_localizations_delegate.dart                                           | Dart               |         13 |          0 |          7 |         20 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/models/bm_notification.dart                                                         | Dart               |         41 |         19 |         14 |         74 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/models/goal.dart                                                                    | Dart               |        115 |         31 |         25 |        171 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/models/transaction.dart                                                             | Dart               |         68 |         17 |         13 |         98 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/providers/balance_repository_provider.dart                                          | Dart               |          5 |         17 |          3 |         25 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/providers/goal_repository_provider.dart                                             | Dart               |          6 |         17 |          3 |         26 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/providers/notification_service_provider.dart                                        | Dart               |          5 |         17 |          3 |         25 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/providers/theme_provider.dart                                                       | Dart               |         13 |         17 |          7 |         37 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/providers/unsplash_service_provider.dart                                            | Dart               |          5 |         17 |          3 |         25 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/repositories/balance_repository.dart                                                | Dart               |         85 |         17 |         28 |        130 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/repositories/goal_repository.dart                                                   | Dart               |         38 |         19 |         17 |         74 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/repositories/notifications_repository.dart                                          | Dart               |         42 |         19 |         13 |         74 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/services/notification_service.dart                                                  | Dart               |         53 |         17 |         12 |         82 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/services/unsplash_service.dart                                                      | Dart               |         14 |         17 |          5 |         36 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/components/back_button.dart                                                      | Dart               |         24 |         17 |          5 |         46 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/components/box_shadow.dart                                                       | Dart               |         24 |         17 |          5 |         46 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/components/close_button.dart                                                     | Dart               |         18 |         17 |          5 |         40 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/components/monthly_savings_card.dart                                             | Dart               |        112 |         18 |          7 |        137 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/components/primary_button.dart                                                   | Dart               |        228 |         17 |         28 |        273 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/components/show_purchase_pro_bottom_sheet.dart                                   | Dart               |        109 |         18 |          7 |        134 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/components/time_left_card.dart                                                   | Dart               |        303 |         17 |         18 |        338 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/components/transaction_card.dart                                                 | Dart               |         92 |         24 |          7 |        123 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/views/adjust_monthly_spending_limit_view/adjust_monthly_spending_limit_view.dart | Dart               |        122 |         17 |          9 |        148 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/views/all_goals_view/all_goals_view.dart                                         | Dart               |        168 |         17 |         15 |        200 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/views/all_goals_view/components/add_goal_button.dart                             | Dart               |         33 |         17 |          6 |         56 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/views/all_goals_view/components/goal_card.dart                                   | Dart               |        161 |         17 |          7 |        185 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/views/create_goal_view/bottom_sheet_views/view_five.dart                         | Dart               |        194 |         17 |         19 |        230 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/views/create_goal_view/bottom_sheet_views/view_four.dart                         | Dart               |        218 |         17 |         16 |        251 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/views/create_goal_view/bottom_sheet_views/view_one.dart                          | Dart               |        206 |         19 |         17 |        242 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/views/create_goal_view/bottom_sheet_views/view_three.dart                        | Dart               |        194 |         17 |         15 |        226 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/views/create_goal_view/bottom_sheet_views/view_two.dart                          | Dart               |        152 |         17 |         15 |        184 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/views/create_goal_view/components/show_image_selection_bottom_sheet.dart         | Dart               |        352 |         17 |         34 |        403 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/views/create_goal_view/create_goal_view.dart                                     | Dart               |         89 |         19 |         15 |        123 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/ui/views/goal_view/components/add_money_button.dart                                 | Dart               |         46 |         17 |         10 |         73 |
