Date : 2022-08-07 00:10:50
Directory : /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme
Total : 260 files,  27112 codes, 3324 comments, 2934 blanks, all 33370 lines

Languages
+--------------------+------------+------------+------------+------------+------------+
| language           | files      | code       | comment    | blank      | total      |
| budgetme_mobileapp/lib/src/ui/views/goal_view                                                                                                                                  |          6 |        815 |        129 |         92 |      1,036 |
| budgetme_mobileapp/lib/src/ui/views/goal_view/components                                                                                                                       |          5 |        679 |        106 |         74 |        859 |
| budgetme_mobileapp/lib/src/ui/views/profile_view                                                                                                                               |          3 |        327 |         62 |         27 |        416 |
| budgetme_mobileapp/lib/src/ui/views/profile_view/components                                                                                                                    |          2 |        221 |         42 |         17 |        280 |
| budgetme_mobileapp/lib/src/ui/views/transaction_history_view                                                                                                                   |          1 |         90 |         20 |         11 |        121 |
| budgetme_mobileapp/packages                                                                                                                                                    |         91 |      5,763 |      1,107 |      1,238 |      8,108 |
| budgetme_mobileapp/packages/device_preview_screenshot-1.0.0                                                                                                                    |          9 |        193 |         36 |         50 |        279 |
| budgetme_mobileapp/packages/device_preview_screenshot-1.0.0/lib                                                                                                                |          5 |        143 |         34 |         22 |        199 |
| budgetme_mobileapp/packages/device_preview_screenshot-1.0.0/lib/src                                                                                                            |          4 |        137 |         34 |         18 |        189 |
| budgetme_mobileapp/packages/device_preview_screenshot-1.0.0/lib/src/processors                                                                                                 |          3 |         49 |          6 |         10 |         65 |
| budgetme_mobileapp/packages/gsheet_to_arb                                                                                                                                      |         39 |      2,333 |        224 |        555 |      3,112 |
| budgetme_mobileapp/packages/gsheet_to_arb/bin                                                                                                                                  |          1 |         57 |          5 |         19 |         81 |
| budgetme_mobileapp/packages/gsheet_to_arb/doc                                                                                                                                  |          1 |         42 |          0 |          8 |         50 |
| budgetme_mobileapp/packages/gsheet_to_arb/example                                                                                                                              |         12 |        519 |         59 |         77 |        655 |
| budgetme_mobileapp/packages/gsheet_to_arb/example/lib                                                                                                                          |          9 |        476 |         54 |         64 |        594 |
| budgetme_mobileapp/packages/gsheet_to_arb/example/lib/l10n                                                                                                                     |          8 |        458 |         53 |         55 |        566 |
| budgetme_mobileapp/packages/gsheet_to_arb/example/test                                                                                                                         |          1 |          8 |          5 |          3 |         16 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib                                                                                                                                  |         19 |      1,545 |        137 |        382 |      2,064 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src                                                                                                                              |         18 |      1,540 |        132 |        379 |      2,051 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src/arb                                                                                                                          |          2 |        138 |         11 |         35 |        184 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src/config                                                                                                                       |          3 |        360 |         32 |         95 |        487 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src/dart                                                                                                                         |          3 |        363 |         41 |         83 |        487 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src/gsheet                                                                                                                       |          1 |         98 |          4 |         28 |        130 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src/parser                                                                                                                       |          4 |        341 |         26 |         74 |        441 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src/utils                                                                                                                        |          3 |        187 |         14 |         47 |        248 |
| budgetme_mobileapp/packages/gsheet_to_arb/test                                                                                                                                 |          2 |         15 |         23 |          8 |         46 |
| budgetme_mobileapp/packages/gsheet_to_arb/test/arb                                                                                                                             |          1 |          8 |         18 |          4 |         30 |
| budgetme_mobileapp/packages/intl_generator                                                                                                                                     |         43 |      3,237 |        847 |        633 |      4,717 |
| budgetme_mobileapp/packages/intl_generator/bin                                                                                                                                 |          4 |        325 |         66 |         43 |        434 |
| budgetme_mobileapp/packages/intl_generator/lib                                                                                                                                 |          7 |      1,518 |        576 |        309 |      2,403 |
| budgetme_mobileapp/packages/intl_generator/lib/src                                                                                                                             |          5 |        787 |        299 |        161 |      1,247 |
| budgetme_mobileapp/packages/intl_generator/test                                                                                                                                |         29 |      1,324 |        205 |        258 |      1,787 |
| budgetme_mobileapp/packages/intl_generator/test/message_extraction                                                                                                             |         18 |      1,102 |        144 |        194 |      1,440 |
| budgetme_mobileapp/packages/intl_generator/test/two_components                                                                                                                 |          9 |        159 |         43 |         53 |        255 |
| budgetme_mobileapp/scripts                                                                                                                                                     |          2 |         49 |         17 |         25 |         91 |
| budgetme_website                                                                                                                                                               |         39 |      8,612 |        663 |        420 |      9,695 |
| budgetme_website/public                                                                                                                                                        |          2 |      2,814 |        177 |        298 |      3,289 |
| budgetme_website/public/build                                                                                                                                                  |          2 |      2,814 |        177 |        298 |      3,289 |
| budgetme_website/scripts                                                                                                                                                       |          1 |         37 |          8 |         15 |         60 |
| budgetme_website/src                                                                                                                                                           |         27 |        799 |        466 |         96 |      1,361 |
| budgetme_website/src/lib                                                                                                                                                       |         17 |        563 |        293 |         63 |        919 |
| budgetme_website/src/lib/components                                                                                                                                            |         17 |        563 |        293 |         63 |        919 |
| budgetme_website/src/lib/components/AboutPage                                                                                                                                  |          1 |         29 |         17 |          3 |         49 |
| budgetme_website/src/lib/components/HomePage                                                                                                                                   |          1 |         33 |         17 |          3 |         53 |
| budgetme_website/src/lib/components/PrivacyPolicyPage                                                                                                                          |          1 |         34 |         17 |          5 |         56 |
| budgetme_website/src/lib/components/SupportPage                                                                                                                                |          4 |        134 |         68 |         15 |        217 |
| budgetme_website/src/routes                                                                                                                                                    |          5 |        176 |         85 |         12 |        273 |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+

Files
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+--------------------+------------+------------+------------+------------+
| filename                                                                                                                                                                       | language           | code       | comment    | blank      | total      |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+--------------------+------------+------------+------------+------------+
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-12_14-51-29/details.md                                                                  | Markdown           |        235 |          0 |          6 |        241 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-12_14-51-29/diff-details.md                                                             | Markdown           |          9 |          0 |          6 |         15 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-12_14-51-29/diff.md                                                                     | Markdown           |         12 |          0 |          7 |         19 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-12_14-51-29/results.json                                                                | JSON               |          1 |          0 |          0 |          1 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-12_14-51-29/results.md                                                                  | Markdown           |        113 |          0 |          7 |        120 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-13_15-29-37/details.md                                                                  | Markdown           |        252 |          0 |          6 |        258 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-13_15-29-37/diff-details.md                                                             | Markdown           |         60 |          0 |          6 |         66 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-13_15-29-37/diff.md                                                                     | Markdown           |         34 |          0 |          7 |         41 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-13_15-29-37/results.json                                                                | JSON               |          1 |          0 |          0 |          1 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-13_15-29-37/results.md                                                                  | Markdown           |        115 |          0 |          7 |        122 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-08-06_01-41-55/details.md                                                                  | Markdown           |        264 |          0 |          6 |        270 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-08-06_01-41-55/diff-details.md                                                             | Markdown           |        103 |          0 |          6 |        109 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-08-06_01-41-55/diff.md                                                                     | Markdown           |         77 |          0 |          7 |         84 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-08-06_01-41-55/results.json                                                                | JSON               |          1 |          0 |          0 |          1 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-08-06_01-41-55/results.md                                                                  | Markdown           |        134 |          0 |          7 |        141 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/README.md                                                                                                      | Markdown           |         59 |          1 |         28 |         88 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/analysis_options.yaml                                                                       | YAML               |          3 |         23 |          4 |         30 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/build.gradle                                                                    | Groovy             |         74 |          1 |         15 |         90 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/google-services.json                                                            | JSON               |        118 |          0 |          0 |        118 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/debug/AndroidManifest.xml                                                   | XML                |          5 |          3 |          1 |          9 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/main/AndroidManifest.xml                                                    | XML                |         36 |          6 |          1 |         43 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/main/res/drawable-v21/launch_background.xml                                 | XML                |          4 |          7 |          2 |         13 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/main/res/drawable/launch_background.xml                                     | XML                |          4 |          7 |          2 |         13 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/main/res/values-night/styles.xml                                            | XML                |          9 |          9 |          1 |         19 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/main/res/values/styles.xml                                                  | XML                |          9 |          9 |          1 |         19 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/profile/AndroidManifest.xml                                                 | XML                |          4 |          3 |          1 |          8 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/build.gradle                                                                        | Groovy             |         30 |          0 |          5 |         35 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/gradle.properties                                                                   | Properties         |          3 |          0 |          1 |          4 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/gradle/wrapper/gradle-wrapper.properties                                            | Properties         |          5 |          1 |          1 |          7 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/mylibrary/build.gradle                                                              | Groovy             |         29 |          0 |          6 |         35 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/mylibrary/src/androidTest/java/com/example/mylibrary/ExampleInstrumentedTest.java   | Java               |         15 |          6 |          5 |         26 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/mylibrary/src/main/AndroidManifest.xml                                              | XML                |          4 |          0 |          1 |          5 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/mylibrary/src/test/java/com/example/mylibrary/ExampleUnitTest.java                  | Java               |          9 |          5 |          3 |         17 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/settings.gradle                                                                     | Groovy             |          8 |          0 |          4 |         12 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/AppDelegate.swift                                                                | Swift              |         17 |          0 |          6 |         23 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/Assets.xcassets/AppIcon.appiconset/Contents.json                                 | JSON               |        122 |          0 |          1 |        123 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/Assets.xcassets/LaunchImage.imageset/Contents.json                               | JSON               |         23 |          0 |          1 |         24 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/Assets.xcassets/LaunchImage.imageset/README.md                                   | Markdown           |          3 |          0 |          2 |          5 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/Base.lproj/LaunchScreen.storyboard                                               | XML                |         36 |          1 |          1 |         38 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/Base.lproj/Main.storyboard                                                       | XML                |         28 |          1 |          1 |         30 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/Runner-Bridging-Header.h                                                         | C++                |          1 |          0 |          1 |          2 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/firebase_app_id_file.json                                                               | JSON               |          7 |          0 |          0 |          7 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/l10n.yaml                                                                                   | YAML               |          3 |          0 |          1 |          4 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/firebase_options.dart                                                                   | Dart               |         53 |         31 |          7 |         91 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_ar.arb                                                                        | JSON               |        290 |          0 |          0 |        290 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_de.arb                                                                        | JSON               |        290 |          0 |          0 |        290 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_en.arb                                                                        | JSON               |        290 |          0 |          0 |        290 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_es.arb                                                                        | JSON               |        290 |          0 |          0 |        290 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_fr.arb                                                                        | JSON               |        290 |          0 |          0 |        290 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_he.arb                                                                        | JSON               |        290 |          0 |          0 |        290 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_ja.arb                                                                        | JSON               |        290 |          0 |          0 |        290 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_ko.arb                                                                        | JSON               |        290 |          0 |          0 |        290 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_pt.arb                                                                        | JSON               |        290 |          0 |          0 |        290 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_ru.arb                                                                        | JSON               |        290 |          0 |          0 |        290 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_zh.arb                                                                        | JSON               |        290 |          0 |          0 |        290 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/l10n.dart                                                                          | Dart               |        124 |         68 |         68 |        260 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_all.dart                                                                  | Dart               |         88 |         11 |         10 |        109 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_ar.dart                                                                   | Dart               |         83 |          9 |         14 |        106 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_de.dart                                                                   | Dart               |         83 |          9 |         14 |        106 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_en.dart                                                                   | Dart               |         83 |          9 |         14 |        106 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_es.dart                                                                   | Dart               |         83 |          9 |         14 |        106 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_fr.dart                                                                   | Dart               |         89 |          9 |         14 |        112 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_he.dart                                                                   | Dart               |         83 |          9 |         14 |        106 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_ja.dart                                                                   | Dart               |         83 |          9 |         14 |        106 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_ko.dart                                                                   | Dart               |         83 |          9 |         14 |        106 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_messages.dart                                                             | Dart               |         86 |          9 |         14 |        109 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_pt.dart                                                                   | Dart               |         83 |          9 |         14 |        106 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_ru.dart                                                                   | Dart               |         83 |          9 |         14 |        106 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_zh.dart                                                                   | Dart               |         83 |          9 |         14 |        106 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/main.dart                                                                               | Dart               |        163 |         36 |         38 |        237 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/constants.dart                                                               | Dart               |         81 |         22 |         26 |        129 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/device_preview_screenshot_helper.dart                                        | Dart               |         34 |          9 |          5 |         48 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/extensions.dart                                                              | Dart               |          5 |         17 |          2 |         24 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/themes/dark_theme/dark_color_palette.dart                                    | Dart               |        122 |         18 |         13 |        153 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/themes/dark_theme/dark_theme.dart                                            | Dart               |        142 |         20 |          4 |        166 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/themes/light_theme/light_color_palette.dart                                  | Dart               |        122 |         18 |         13 |        153 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/themes/light_theme/light_theme.dart                                          | Dart               |        140 |         20 |          4 |        164 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/themes/text_theme.dart                                                       | Dart               |        108 |         19 |          6 |        133 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/lang/budgetme_localizations.dart                                                    | Dart               |        283 |         35 |         81 |        399 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/lang/budgetme_localizations_delegate.dart                                           | Dart               |         13 |         20 |          8 |         41 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/models/bm_notification.dart                                                         | Dart               |         41 |         20 |         14 |         75 |
