Date : 2022-07-12 14:12:49
Directory : /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme
Total : 250 files,  26705 codes, 2534 comments, 2764 blanks, all 32003 lines

Languages
+--------------------+------------+------------+------------+------------+------------+
| language           | files      | code       | comment    | blank      | total      |
| budgetme_mobileapp/lib/src/models                                                                                                                                              |          3 |        224 |         67 |         52 |        343 |
| budgetme_mobileapp/lib/src/providers                                                                                                                                           |          5 |         34 |         85 |         19 |        138 |
| budgetme_mobileapp/lib/src/repositories                                                                                                                                        |          3 |        165 |         55 |         58 |        278 |
| budgetme_mobileapp/lib/src/services                                                                                                                                            |          2 |         67 |         34 |         17 |        118 |
| budgetme_mobileapp/lib/src/ui                                                                                                                                                  |         30 |      4,059 |        530 |        369 |      4,958 |
| budgetme_mobileapp/lib/src/ui/components                                                                                                                                       |          8 |        909 |        145 |         82 |      1,136 |
| budgetme_mobileapp/lib/src/ui/views                                                                                                                                            |         22 |      3,150 |        385 |        287 |      3,822 |
| budgetme_mobileapp/lib/src/ui/views/adjust_monthly_spending_limit_view                                                                                                         |          1 |        122 |         17 |          9 |        148 |
| budgetme_mobileapp/lib/src/ui/views/create_goal_view                                                                                                                           |          7 |      1,405 |        123 |        131 |      1,659 |
| budgetme_mobileapp/lib/src/ui/views/create_goal_view/bottom_sheet_views                                                                                                        |          5 |        964 |         87 |         82 |      1,133 |
| budgetme_mobileapp/lib/src/ui/views/create_goal_view/components                                                                                                                |          1 |        352 |         17 |         34 |        403 |
| budgetme_mobileapp/lib/src/ui/views/dashboard_view                                                                                                                             |          3 |        380 |         51 |         31 |        462 |
| budgetme_mobileapp/lib/src/ui/views/dashboard_view/components                                                                                                                  |          2 |        201 |         34 |         14 |        249 |
| budgetme_mobileapp/lib/src/ui/views/goal_view                                                                                                                                  |          7 |        884 |        126 |         84 |      1,094 |
| budgetme_mobileapp/lib/src/ui/views/goal_view/components                                                                                                                       |          6 |        737 |        103 |         65 |        905 |
| budgetme_mobileapp/lib/src/ui/views/profile_view                                                                                                                               |          3 |        269 |         51 |         21 |        341 |
| budgetme_mobileapp/lib/src/ui/views/profile_view/components                                                                                                                    |          2 |        198 |         34 |         12 |        244 |
| budgetme_mobileapp/lib/src/ui/views/transaction_history_view                                                                                                                   |          1 |         90 |         17 |         11 |        118 |
| budgetme_mobileapp/packages                                                                                                                                                    |         82 |      5,570 |      1,071 |      1,188 |      7,829 |
| budgetme_mobileapp/packages/gsheet_to_arb                                                                                                                                      |         39 |      2,333 |        224 |        555 |      3,112 |
| budgetme_mobileapp/packages/gsheet_to_arb/bin                                                                                                                                  |          1 |         57 |          5 |         19 |         81 |
| budgetme_mobileapp/packages/gsheet_to_arb/doc                                                                                                                                  |          1 |         42 |          0 |          8 |         50 |
| budgetme_mobileapp/packages/gsheet_to_arb/example                                                                                                                              |         12 |        519 |         59 |         77 |        655 |
| budgetme_mobileapp/packages/gsheet_to_arb/example/lib                                                                                                                          |          9 |        476 |         54 |         64 |        594 |
| budgetme_mobileapp/packages/gsheet_to_arb/example/lib/l10n                                                                                                                     |          8 |        458 |         53 |         55 |        566 |
| budgetme_mobileapp/packages/gsheet_to_arb/example/test                                                                                                                         |          1 |          8 |          5 |          3 |         16 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib                                                                                                                                  |         19 |      1,545 |        137 |        382 |      2,064 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src                                                                                                                              |         18 |      1,540 |        132 |        379 |      2,051 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src/arb                                                                                                                          |          2 |        138 |         11 |         35 |        184 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src/config                                                                                                                       |          3 |        360 |         32 |         95 |        487 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src/dart                                                                                                                         |          3 |        363 |         41 |         83 |        487 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src/gsheet                                                                                                                       |          1 |         98 |          4 |         28 |        130 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src/parser                                                                                                                       |          4 |        341 |         26 |         74 |        441 |
| budgetme_mobileapp/packages/gsheet_to_arb/lib/src/utils                                                                                                                        |          3 |        187 |         14 |         47 |        248 |
| budgetme_mobileapp/packages/gsheet_to_arb/test                                                                                                                                 |          2 |         15 |         23 |          8 |         46 |
| budgetme_mobileapp/packages/gsheet_to_arb/test/arb                                                                                                                             |          1 |          8 |         18 |          4 |         30 |
| budgetme_mobileapp/packages/intl_generator                                                                                                                                     |         43 |      3,237 |        847 |        633 |      4,717 |
| budgetme_mobileapp/packages/intl_generator/bin                                                                                                                                 |          4 |        325 |         66 |         43 |        434 |
| budgetme_mobileapp/packages/intl_generator/lib                                                                                                                                 |          7 |      1,518 |        576 |        309 |      2,403 |
| budgetme_mobileapp/packages/intl_generator/lib/src                                                                                                                             |          5 |        787 |        299 |        161 |      1,247 |
| budgetme_mobileapp/packages/intl_generator/test                                                                                                                                |         29 |      1,324 |        205 |        258 |      1,787 |
| budgetme_mobileapp/packages/intl_generator/test/message_extraction                                                                                                             |         18 |      1,102 |        144 |        194 |      1,440 |
| budgetme_mobileapp/packages/intl_generator/test/two_components                                                                                                                 |          9 |        159 |         43 |         53 |        255 |
| budgetme_mobileapp/scripts                                                                                                                                                     |          2 |         49 |         17 |         25 |         91 |
| budgetme_website                                                                                                                                                               |         39 |      8,603 |        196 |        407 |      9,206 |
| budgetme_website/public                                                                                                                                                        |          2 |      2,814 |        177 |        298 |      3,289 |
| budgetme_website/public/build                                                                                                                                                  |          2 |      2,814 |        177 |        298 |      3,289 |
| budgetme_website/src                                                                                                                                                           |         27 |        799 |          7 |         77 |        883 |
| budgetme_website/src/lib                                                                                                                                                       |         17 |        563 |          4 |         47 |        614 |
| budgetme_website/src/lib/components                                                                                                                                            |         17 |        563 |          4 |         47 |        614 |
| budgetme_website/src/lib/components/AboutPage                                                                                                                                  |          1 |         29 |          0 |          2 |         31 |
| budgetme_website/src/lib/components/HomePage                                                                                                                                   |          1 |         33 |          0 |          2 |         35 |
| budgetme_website/src/lib/components/PrivacyPolicyPage                                                                                                                          |          1 |         34 |          0 |          4 |         38 |
| budgetme_website/src/lib/components/SupportPage                                                                                                                                |          4 |        134 |          0 |         11 |        145 |
| budgetme_website/src/routes                                                                                                                                                    |          5 |        176 |          0 |         14 |        190 |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+

Files
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+--------------------+------------+------------+------------+------------+
| filename                                                                                                                                                                       | language           | code       | comment    | blank      | total      |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+--------------------+------------+------------+------------+------------+
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-06_02-52-35/details.md                                                                  | Markdown           |        130 |          0 |          6 |        136 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-06_02-52-35/diff-details.md                                                             | Markdown           |         24 |          0 |          6 |         30 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-06_02-52-35/diff.md                                                                     | Markdown           |         34 |          0 |          7 |         41 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-06_02-52-35/results.json                                                                | JSON               |          1 |          0 |          0 |          1 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-06_02-52-35/results.md                                                                  | Markdown           |         86 |          0 |          7 |         93 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-08_20-10-55/details.md                                                                  | Markdown           |        142 |          0 |          6 |        148 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-08_20-10-55/diff-details.md                                                             | Markdown           |         35 |          0 |          6 |         41 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-08_20-10-55/diff.md                                                                     | Markdown           |         28 |          0 |          7 |         35 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-08_20-10-55/results.json                                                                | JSON               |          1 |          0 |          0 |          1 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-08_20-10-55/results.md                                                                  | Markdown           |         90 |          0 |          7 |         97 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-10_14-55-12/details.md                                                                  | Markdown           |        239 |          0 |          6 |        245 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-10_14-55-12/diff-details.md                                                             | Markdown           |        162 |          0 |          6 |        168 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-10_14-55-12/diff.md                                                                     | Markdown           |         66 |          0 |          7 |         73 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-10_14-55-12/results.json                                                                | JSON               |          1 |          0 |          0 |          1 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-10_14-55-12/results.md                                                                  | Markdown           |        113 |          0 |          7 |        120 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-11_13-30-03/details.md                                                                  | Markdown           |        234 |          0 |          6 |        240 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-11_13-30-03/diff-details.md                                                             | Markdown           |         63 |          0 |          6 |         69 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-11_13-30-03/diff.md                                                                     | Markdown           |         35 |          0 |          7 |         42 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-11_13-30-03/results.json                                                                | JSON               |          1 |          0 |          0 |          1 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-11_13-30-03/results.md                                                                  | Markdown           |        110 |          0 |          7 |        117 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-11_13-50-59/details.md                                                                  | Markdown           |        238 |          0 |          6 |        244 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-11_13-50-59/diff-details.md                                                             | Markdown           |         16 |          0 |          6 |         22 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-11_13-50-59/diff.md                                                                     | Markdown           |         21 |          0 |          7 |         28 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-11_13-50-59/results.json                                                                | JSON               |          1 |          0 |          0 |          1 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/.vscodecounter/2022-07-11_13-50-59/results.md                                                                  | Markdown           |        111 |          0 |          7 |        118 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/README.md                                                                                                      | Markdown           |         30 |         31 |         27 |         88 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/build.gradle                                                                    | Groovy             |         59 |          3 |         13 |         75 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/google-services.json                                                            | JSON               |         46 |          0 |          0 |         46 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/debug/AndroidManifest.xml                                                   | XML                |          5 |          3 |          1 |          9 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/main/AndroidManifest.xml                                                    | XML                |         30 |          6 |          1 |         37 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/main/res/drawable-v21/launch_background.xml                                 | XML                |          4 |          7 |          2 |         13 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/main/res/drawable/launch_background.xml                                     | XML                |          4 |          7 |          2 |         13 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/main/res/values-night/styles.xml                                            | XML                |          9 |          9 |          1 |         19 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/main/res/values/styles.xml                                                  | XML                |          9 |          9 |          1 |         19 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/app/src/profile/AndroidManifest.xml                                                 | XML                |          4 |          3 |          1 |          8 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/build.gradle                                                                        | Groovy             |         30 |          0 |          5 |         35 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/gradle.properties                                                                   | Properties         |          3 |          0 |          1 |          4 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/gradle/wrapper/gradle-wrapper.properties                                            | Properties         |          5 |          1 |          1 |          7 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/android/settings.gradle                                                                     | Groovy             |          8 |          0 |          4 |         12 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/AppDelegate.swift                                                                | Swift              |         15 |          0 |          4 |         19 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/Assets.xcassets/AppIcon.appiconset/Contents.json                                 | JSON               |        122 |          0 |          1 |        123 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/Assets.xcassets/LaunchImage.imageset/Contents.json                               | JSON               |         23 |          0 |          1 |         24 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/Assets.xcassets/LaunchImage.imageset/README.md                                   | Markdown           |          3 |          0 |          2 |          5 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/Base.lproj/LaunchScreen.storyboard                                               | XML                |         36 |          1 |          1 |         38 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/Base.lproj/Main.storyboard                                                       | XML                |         28 |          1 |          1 |         30 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/Runner/Runner-Bridging-Header.h                                                         | C++                |          1 |          0 |          1 |          2 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/ios/firebase_app_id_file.json                                                               | JSON               |          7 |          0 |          0 |          7 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/l10n.yaml                                                                                   | YAML               |          3 |          0 |          1 |          4 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/firebase_options.dart                                                                   | Dart               |         53 |         29 |          6 |         88 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_ar.arb                                                                        | JSON               |        281 |          0 |          0 |        281 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_de.arb                                                                        | JSON               |        281 |          0 |          0 |        281 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_en.arb                                                                        | JSON               |        281 |          0 |          0 |        281 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_es.arb                                                                        | JSON               |        281 |          0 |          0 |        281 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_fr.arb                                                                        | JSON               |        281 |          0 |          0 |        281 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_he.arb                                                                        | JSON               |        281 |          0 |          0 |        281 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_ja.arb                                                                        | JSON               |        281 |          0 |          0 |        281 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_ko.arb                                                                        | JSON               |        281 |          0 |          0 |        281 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_pt.arb                                                                        | JSON               |        281 |          0 |          0 |        281 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_ru.arb                                                                        | JSON               |        281 |          0 |          0 |        281 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/intl_zh.arb                                                                        | JSON               |        281 |          0 |          0 |        281 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/l10n.dart                                                                          | Dart               |        122 |         67 |         67 |        256 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_all.dart                                                                  | Dart               |         84 |         11 |         10 |        105 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_ar.dart                                                                   | Dart               |         82 |          9 |         14 |        105 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_de.dart                                                                   | Dart               |         82 |          9 |         14 |        105 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_en.dart                                                                   | Dart               |         82 |          9 |         14 |        105 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_es.dart                                                                   | Dart               |         82 |          9 |         14 |        105 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_fr.dart                                                                   | Dart               |         82 |          9 |         14 |        105 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_he.dart                                                                   | Dart               |         82 |          9 |         14 |        105 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_ja.dart                                                                   | Dart               |         82 |          9 |         14 |        105 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_ko.dart                                                                   | Dart               |         82 |          9 |         14 |        105 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_pt.dart                                                                   | Dart               |         82 |          9 |         14 |        105 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_ru.dart                                                                   | Dart               |         82 |          9 |         14 |        105 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/l10n/messages_zh.dart                                                                   | Dart               |         82 |          9 |         14 |        105 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/main.dart                                                                               | Dart               |        113 |         22 |         18 |        153 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/constants.dart                                                               | Dart               |         69 |         18 |         23 |        110 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/extensions.dart                                                              | Dart               |          5 |          0 |          1 |          6 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/themes/dark_theme/dark_color_palette.dart                                    | Dart               |        122 |         17 |         13 |        152 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/themes/dark_theme/dark_theme.dart                                            | Dart               |        141 |         18 |          4 |        163 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/themes/light_theme/light_color_palette.dart                                  | Dart               |        122 |         17 |         13 |        152 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/themes/light_theme/light_theme.dart                                          | Dart               |        140 |         18 |          4 |        162 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/config/themes/text_theme.dart                                                       | Dart               |        107 |         17 |          6 |        130 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/lang/budgetme_localizations.dart                                                    | Dart               |        280 |         14 |         78 |        372 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/lang/budgetme_localizations_delegate.dart                                           | Dart               |         13 |          0 |          7 |         20 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/models/bm_notification.dart                                                         | Dart               |         41 |         19 |         14 |         74 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/models/goal.dart                                                                    | Dart               |        115 |         31 |         25 |        171 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/models/transaction.dart                                                             | Dart               |         68 |         17 |         13 |         98 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/providers/balance_repository_provider.dart                                          | Dart               |          5 |         17 |          3 |         25 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/providers/goal_repository_provider.dart                                             | Dart               |          6 |         17 |          3 |         26 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/providers/notification_service_provider.dart                                        | Dart               |          5 |         17 |          3 |         25 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/providers/theme_provider.dart                                                       | Dart               |         13 |         17 |          7 |         37 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/providers/unsplash_service_provider.dart                                            | Dart               |          5 |         17 |          3 |         25 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/repositories/balance_repository.dart                                                | Dart               |         85 |         17 |         28 |        130 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/budgetme/budgetme_mobileapp/lib/src/repositories/goal_repository.dart                                                   | Dart               |         38 |         19 |         17 |         74 |
